Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of protein localization to membrane (GO:1905477),0.5543522802354792,1.0069229894080496,0.47,0.929666535004323,96,20,TP53BP2;TP53;SORBS1;PPP3CC;PLS1;C2CD5;PIK3R1;STX3;DYNLL2;SQSTM1;MIEF1;AKAP5;FYN;EFCAB7;BBC3;MIEF2;PPP1R13B;BCL2L11;AGR2;ARHGEF16,TP53BP2;TP53;SORBS1;PPP3CC;PLS1;C2CD5
sphingolipid metabolic process (GO:0006665),0.5518105247262706,1.0060659089406576,0.464,0.9359231887723549,117,20,SMPD1;SGPP2;ASAH1;PLPP2;ACER2;SMPD3;NEU1;SPHK2;SMPD2;ORMDL1;ELOVL3;FA2H;ARSD;SPHK1;ALOX12B;ESYT3;PRKD2;ALDH3B1;ALOXE3;ELOVL7,SMPD1;SGPP2;ASAH1;PLPP2;ACER2;SMPD3;NEU1;SPHK2;SMPD2;ORMDL1;ELOVL3
negative regulation of cell differentiation (GO:0045596),0.536194955703987,1.0037030005546466,0.494,0.9369248508071415,151,30,HDAC7;RORA;ZFPM1;DLL1;PPARA;USF3;TBX1;ADAMTS7;CCDC85B;OVOL2;IL6;CDC73;WNT5A;NR1H3;ANP32B;NBR1;NOCT;SIRT1;PDCD4;CHADL;TRIB3;FOXO1;BBS12;ZFP36L2;PTCH1;PKP2;ABCA5;EFNA1;VASN;GATA2,HDAC7;RORA;ZFPM1;DLL1;PPARA;USF3;TBX1;ADAMTS7;CCDC85B;OVOL2;IL6;CDC73;WNT5A;NR1H3
positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.5409024639034924,1.0043121384656006,0.471,0.9377648735974108,129,26,RIPK1;LGALS9;TRIM5;TRADD;TIRAP;CARD16;TERF2IP;ARHGEF2;RELA;IKBKG;WNT5A;TLR2;TRAF1;RHEBL1;CARD14;CLU;SPHK1;TNFSF18;DHX33;NFKB2;TRIM62;TRIM52;DDRGK1;NFKBIB;MID2;PRKD2,RIPK1;LGALS9;TRIM5;TRADD;TIRAP;CARD16;TERF2IP;ARHGEF2;RELA
DNA repair (GO:0006281),0.538947626723013,1.0049353429132752,0.468,0.9386559700678304,289,29,UBE2B;TP53;TNKS1BP1;PARP9;NCOA6;ERCC4;POLD4;GADD45A;FANCF;NOP53;POLI;BTG2;ALKBH2;DOT1L;XPC;NEIL1;ATXN3;TDP2;UPF1;ACTR5;IGHMBP2;REC8;SIRT1;ERCC6;MC1R;EID3;SMG1;CCNO;FBXO6,UBE2B;TP53;TNKS1BP1;PARP9;NCOA6;ERCC4;POLD4;GADD45A
inorganic cation transmembrane transport (GO:0098662),0.5414016183754594,1.0023153247024847,0.472,0.9413044769348105,141,23,RYR3;SLC11A1;ATP6V0C;TRPV3;MCOLN1;ATP6V1B2;SCN3A;TRPM6;P2RX4;KCNK1;ATP2A3;SLC30A4;MCOLN3;UCP3;SCN9A;TRPV6;TRPV2;CACNA1H;HCN2;SLC41A1;PKD1;SLC40A1;SLC9A1,RYR3;SLC11A1;ATP6V0C;TRPV3;MCOLN1;ATP6V1B2;SCN3A
proteasomal protein catabolic process (GO:0010498),0.5378127418045404,1.0030113449756113,0.491,0.9419266222678673,238,28,RNF41;KCTD2;UBE2B;PRPF19;TP53;GSK3A;UBXN2B;KLHL11;KEAP1;RNF139;UBE2D1;KLHL25;RMND5A;GID4;RNF122;BAG6;FBXO44;FBXL19;ABTB1;ATXN3;SYVN1;USP44;ARRB2;SEL1L;SIRT1;RNF187;RNF44;DDIT3,RNF41;KCTD2;UBE2B;PRPF19;TP53;GSK3A;UBXN2B;KLHL11
viral process (GO:0016032),0.5526814638713263,1.0037571928563795,0.467,0.9420587920210045,221,20,RPS16;LRSAM1;TP53;CHMP4B;RPLP1;PCSK5;POM121;HCFC1;VPS37D;POM121C;CHMP7;PARD6A;FYN;LCK;APOE;VPS37C;CHMP2B;AP1S3;IRF7;CHMP4C,RPS16;LRSAM1;TP53;CHMP4B;RPLP1;PCSK5;POM121;HCFC1
neuron projection morphogenesis (GO:0048812),0.5404364196315921,0.9993793658055693,0.491,0.9510225347667774,164,24,MAPK8IP2;PARD6B;SPTBN4;RAB3A;LRFN4;NYAP1;MAP1S;ALS2;LRP4;ATL1;MNX1;LRFN3;SLIT1;BRSK1;ZNF335;PACSIN1;DTNBP1;GP5;PLXNB1;CELSR2;NYAP2;CNTNAP1;FMOD;MAP1A,MAPK8IP2;PARD6B;SPTBN4;RAB3A;LRFN4;NYAP1;MAP1S;ALS2
positive regulation of cellular catabolic process (GO:0031331),0.5466424086560339,0.9991906293650845,0.497,0.9523372861221682,107,21,TFEB;KHSRP;IRS1;PLEKHF1;PPARA;ARNT;PIM2;SH3BP4;FLCN;IRS2;UPF1;GTPBP1;APOE;SVIP;PNPLA2;FOXO1;TICAM1;ZC3H12A;PFKFB2;MID2;ZC3HAV1,TFEB;KHSRP;IRS1;PLEKHF1;PPARA;ARNT
antigen receptor-mediated signaling pathway (GO:0050851),0.5555825374902282,0.9998933535686301,0.461,0.9529926906584012,258,16,PLCG2;CD276;PTPRC;CSK;BTN2A1;UBE2D1;RELA;NFATC2;PIK3R1;IKBKG;EIF2B4;FYN;LCK;TXK;PRKD2;LAT2,PLCG2;CD276;PTPRC;CSK;BTN2A1;UBE2D1;RELA;NFATC2;PIK3R1;IKBKG
protein autophosphorylation (GO:0046777),0.5401526813176096,0.9998524680112617,0.503,0.9532801487883279,176,27,RIPK1;MKNK1;PIM1;MEX3B;CSK;PIM2;CDK12;LMTK2;DAPK3;STYK1;ACVR1B;TNK2;FYN;LCK;ABL2;ULK2;PIM3;ULK3;SRC;TAF1;TXK;SMG1;ERN1;PRKD2;FGFR3;TNK1;MKNK2,RIPK1;MKNK1;PIM1;MEX3B;CSK
positive regulation of cellular biosynthetic process (GO:0031328),0.5356543062799451,0.9983411070355211,0.507,0.9584194402184106,160,27,SHC1;IRS1;SORBS1;FMR1;CTDNEP1;ARNT;P2RX4;MYC;YTHDF1;EEF2;IL6;UPF3A;LARP6;NR1H3;HNRNPD;CDH3;DYRK2;IRS2;CLU;KLF4;PIWIL2;KLF2;CPEB3;UPF3B;PRKD2;TGFB3;ASS1,SHC1;IRS1;SORBS1;FMR1;CTDNEP1;ARNT;P2RX4;MYC;YTHDF1;EEF2;IL6;UPF3A;LARP6;NR1H3;HNRNPD
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.5392572222763237,0.9973731783120889,0.503,0.965107523200181,117,24,ITGA5;TP53;PARP9;ARL2BP;UNC119;ARHGEF2;CSPG4;IL6;GPRC5B;ANGPT4;TNK2;SRCIN1;SRC;HCLS1;STAP2;IL23A;TNFSF18;PARP14;IL18;EFNA1;ERBB3;DOK7;FGFR3;IL6R,ITGA5;TP53;PARP9;ARL2BP;UNC119;ARHGEF2;CSPG4
negative regulation of transcription from RNA polymerase II promoter (GO:0000122),0.5017902232923903,0.9946738853898213,0.524,0.9669098629734734,566,100,SARS;E4F1;HIVEP1;PER2;IRX2;TP53;PARP9;IKZF5;TRIM33;WWC3;SIRT7;ZFPM1;SNAI1;PCGF2;FBP1;DMAP1;MED25;PPARA;MDM2;IFI16;GZF1;ZNF217;RCOR2;ZNF174;FOXD3;CXXC5;HCFC1;PPM1A;UBE2D1;RELA;MNT;MYC;NOP53;MBD1;CDC73;HSF1;BEND3;NR1H3;ZBTB5;IRX1;FLCN;MOSPD1;RARA;EP300;BRMS1L;ARID5A;RORC;CEBPB;RARG;H2AFY2;CREBBP;BHLHE41;SUPT5H;PER1;PRDM1;MXD1;DKK1;ZBTB32;SATB1;TAF1;ACVR2B;SIRT1;REL;MXD4;KLF4;GCFC2;ZNF746;TRIB3;NFKB2;ARID5B;MXI1;USP2;JUND;HEXIM1;TFAP2A;SOX15;VDR;JUNB;WFS1;SDR16C5;DLL4;EPC1;PTCH1;WWC1;KLF2;BCOR;MITF;DDIT3;CPEB3;GATA6;CRY2;OSR2;CBX4;FOXC1;GLIS2;EFNA1;IRF7;CITED2;PDE2A;ZFP36,SARS;E4F1;HIVEP1;PER2;IRX2;TP53;PARP9;IKZF5;TRIM33;WWC3;SIRT7;ZFPM1;SNAI1;PCGF2;FBP1;DMAP1;MED25;PPARA;MDM2;IFI16;GZF1;ZNF217;RCOR2;ZNF174;FOXD3;CXXC5;HCFC1;PPM1A;UBE2D1
negative regulation of viral life cycle (GO:1903901),0.5513354489551326,0.9935336279602148,0.516,0.9691365319444492,62,18,TRIM5;IFI16;IFITM3;OAS2;TRIM35;TRIM6;TRIM11;TRIM26;RSAD2;MX1;IFIT1;RNASEL;MID2;ZC3HAV1;ISG15;OASL;ISG20;SLPI,TRIM5;IFI16;IFITM3;OAS2;TRIM35;TRIM6;TRIM11
inflammatory response (GO:0006954),0.5270564399984933,0.9947843023040206,0.502,0.9716661656653114,253,34,SLC11A1;PRDX5;LGALS9;CCL20;NRROS;HYAL3;APOL3;TNFRSF10A;ADORA1;PTGER4;RELA;C5AR1;IL6;IKBKG;EPHX2;NLRX1;CX3CL1;CEBPB;LTBR;KRT16;AOC3;NFRKB;REL;NFKB2;TBXA2R;IL18;FAS;NFE2L1;NLRP10;F11R;NLRP12;ELF3;CCL26;ITGB2,SLC11A1;PRDX5;LGALS9;CCL20;NRROS;HYAL3;APOL3;TNFRSF10A;ADORA1;PTGER4;RELA;C5AR1;IL6;IKBKG
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.5153019656994858,0.9938960182483022,0.519,0.9721251932156685,397,52,NCBP2;SHC1;ATP6V0C;TIAL1;GSK3A;IRS1;SORBS1;CSK;ATP6V1B2;EFNA4;PSENEN;NCF2;MAPK11;SDCBP;PIK3C2A;PIK3R1;RAPGEF2;FGFBP1;SH2D2A;STYK1;GIT1;CDK5R1;SH2B2;FOXO4;TNK2;FYN;MAPK13;LCK;ABL2;IRS2;CD8A;BAIAP2L2;SRC;FOXO1;DDIT4;TXK;PRLR;POLR2A;FGF18;MST1R;PRKD2;VAV1;FOXC1;CNKSR1;EFNA1;ERBB3;FGFR3;TNK1;ESRP2;ESRP1;EFNB1;ATP6V0D2,NCBP2;SHC1;ATP6V0C;TIAL1;GSK3A;IRS1;SORBS1;CSK;ATP6V1B2;EFNA4;PSENEN
negative regulation of multicellular organismal process (GO:0051241),0.5310103635342023,0.992182351273884,0.519,0.973033504921882,126,28,SLC11A1;GSK3A;WWC3;TRPV3;BBS2;RAB11FIP5;WNT11;USF3;ZNF706;GAL;OVOL2;LRP4;ACVR1C;FLCN;CEACAM1;PTPRR;DKK1;NKX3-1;PTPN23;PROCR;RAB11FIP1;PTCH1;WWC1;DDIT3;EFNA1;VASN;GPNMB;SPX,SLC11A1;GSK3A;WWC3;TRPV3;BBS2;RAB11FIP5;WNT11;USF3
Golgi vesicle transport (GO:0048193),0.5298576482428426,0.995022516457384,0.512,0.9756864647138286,272,29,GOLPH3L;SCAMP1;SPTBN4;CNIH1;TMED9;SCYL1;GOLGB1;HTT;PICK1;CNIH2;CD55;GORASP1;DYNLL2;BET1L;SPAST;DNAJC28;KIFAP3;STX17;USE1;SPTBN2;RAB6B;FOLR1;SNX8;KLC2;MIA3;WHAMM;SPTAN1;KIF3A;SPTB,GOLPH3L;SCAMP1;SPTBN4;CNIH1;TMED9;SCYL1;GOLGB1;HTT;PICK1;CNIH2;CD55;GORASP1
regulation of viral genome replication (GO:0045069),0.5567962297388221,0.9923667086736666,0.5260521042084169,0.9772623148538292,64,15,IFI16;IFITM3;OAS2;TRIM6;LARP1;PABPC1;RSAD2;MX1;IFIT1;RNASEL;ZC3HAV1;ISG15;OASL;ISG20;SLPI,IFI16;IFITM3;OAS2;TRIM6;LARP1
cellular response to UV (GO:0034644),0.5450669922301337,0.9871040325928303,0.5165165165165165,0.9905912715671501,68,17,TP53;ERCC4;HYAL3;CARD16;FMR1;N4BP1;MYC;CASP9;EP300;XPC;MAPK13;CREBBP;ACTR5;TAF1;SIRT1;MC1R;CDKN1A,TP53;ERCC4;HYAL3;CARD16;FMR1;N4BP1
"negative regulation of transcription, DNA-templated (GO:0045892)",0.49390622558300884,0.9878197255241026,0.575,0.99148301836754,814,140,SARS;E4F1;HIVEP1;ZC3H4;FLNA;SHC1;PER2;PRDX5;IRX2;TP53;ZBTB7A;PARP9;IKZF5;TRIM33;WWC3;SIRT7;ZFPM1;SNAI1;PCGF2;GCLC;CBFA2T2;FBP1;DMAP1;MED25;WNT11;RING1;PPARA;MDM2;SETDB2;LANCL2;IFI16;GZF1;ZNF217;RCOR2;CEBPA;ZNF174;FOXD3;CXXC5;HCFC1;PPM1A;ZNF706;ZIC2;UBE2D1;RELA;MNT;MYC;KAT6B;NOP53;CCDC85B;MBD1;CDC73;HSF1;BEND3;PIAS4;WNT5A;NR1H3;ZBTB5;SBNO2;ID1;IRX1;FLCN;MOSPD1;CDKN1C;RARA;DEDD2;BAHD1;LHX9;EP300;BRMS1L;PAX9;CDK5R1;TSC22D4;ARID5A;WNT4;RORC;CEBPB;RARG;EID2;H2AFY2;CREBBP;BHLHE41;SUPT5H;PER1;PRDM1;ZNF425;MXD1;DKK1;ZBTB32;SATB1;MYBBP1A;ACVR2B;HEYL;RBAK;SIRT1;REL;NKX3-1;MXD4;KLF4;PDCD4;SIX3;GCFC2;ZNF746;TRIB3;NFKB2;ARID5B;MXI1;USP2;FOXO1;JUND;HEXIM1;TFAP2A;SOX15;VDR;JUNB;WFS1;SDR16C5;DLL4;EPC1;ID2;PTCH1;WWC1;KLF2;BCOR;MITF;DDIT3;CPEB3;GATA6;CRY2;ID3;OSR2;CBX4;BCL7A;FOXC1;GLIS2;EFNA1;IRF7;CITED2;PDE2A;ZFP36;ELF3,SARS;E4F1;HIVEP1;ZC3H4;FLNA;SHC1;PER2;PRDX5;IRX2;TP53;ZBTB7A;PARP9;IKZF5;TRIM33;WWC3;SIRT7;ZFPM1;SNAI1;PCGF2;GCLC;CBFA2T2;FBP1;DMAP1;MED25;WNT11;RING1;PPARA;MDM2;SETDB2;LANCL2;IFI16;GZF1;ZNF217;RCOR2;CEBPA;ZNF174;FOXD3;CXXC5;HCFC1;PPM1A;ZNF706;ZIC2;UBE2D1
regulation of gene expression (GO:0010468),0.49313742460798005,0.9893156648557406,0.575,0.9922403073310687,1038,182,PUM1;ZNF577;TFEB;ZNF19;PERM1;ZNF181;ZC3H3;ZNF264;SLC11A1;ZNF324;HIVEP1;ZNF326;SCX;TOX4;MYADM;AHNAK;TP53;ZNF490;GSK3A;ZNF615;PARP9;LGALS9;STC2;RORA;ZNF569;ZNF235;ZNF525;ZNF670;PRDM2;PRMT5;NDFIP2;ZNF516;ESRRA;KDM3A;ZNF16;AKAP8L;ZNF419;WNT11;ZNF805;ATP1B1;TRIP4;BCL11B;TERF2IP;ZNF527;IFI16;ZNF217;INHBA;ZNF74;ZNF600;ZNF484;MAPK11;HCFC1;HR;MLF1;SUPT6H;BAZ2A;RELA;RNF14;RNF20;MYC;NFATC2;ZNF616;KAT6B;SMAD1;DDX58;BTG1;ZFP64;SAFB2;TRIM6;IL6;ZNF584;RIMS2;ZNF468;WNT5A;HNRNPD;ZNF197;HMGN5;MLLT6;SBNO2;FAM98B;ZNF275;PITX3;FLCN;DAPK3;EPHX2;TLR2;SMCR8;ACVR1B;SON;SPOUT1;EP300;ZNF432;NLRX1;TCF7;PQBP1;ZNF398;FOXO4;AMH;CDH3;MAPK13;WNT4;CEBPB;ZNF775;ZNF510;WNT3;LYL1;WTIP;CREBBP;UBAP2L;PER1;MARF1;MSANTD1;TGFB2;ATG14;ZNF335;LMX1B;ZNF391;DKK1;MAPT;NOCT;TAF1;MYBBP1A;ZNF607;ACVR2B;ZNF212;PPARGC1B;RBAK;HCLS1;UPK3B;CLU;SIRT1;REL;NKX3-1;PAK6;KLF4;ZNF214;GCFC2;ZFP92;CTSH;KMT2D;NFKB2;ZNF605;DTNBP1;PARP14;TICAM1;TFAP2A;SOX15;AJUBA;VDR;DDRGK1;METTL16;TLR3;DLL4;ID2;ZNF571;TOB2;PID1;ALOX12B;ZC3H12A;MITF;DDIT3;USP36;CELSR2;NLRP10;ZNF213;POLR2A;WARS;ZBTB7B;RBM38;OSR2;NLRP12;FOXC1;PKP3;AGR2;ZNF503;CRABP2;AHNAK2;CITED2;TOB1;ESRP2;ESRP1;LAMP3,PUM1;ZNF577;TFEB;ZNF19;PERM1;ZNF181;ZC3H3;ZNF264;SLC11A1;ZNF324;HIVEP1;ZNF326;SCX;TOX4;MYADM;AHNAK;TP53;ZNF490;GSK3A;ZNF615;PARP9;LGALS9;STC2;RORA;ZNF569;ZNF235;ZNF525;ZNF670;PRDM2;PRMT5;NDFIP2;ZNF516;ESRRA;KDM3A;ZNF16;AKAP8L;ZNF419;WNT11;ZNF805;ATP1B1;TRIP4;BCL11B;TERF2IP;ZNF527;IFI16;ZNF217;INHBA;ZNF74;ZNF600;ZNF484;MAPK11;HCFC1;HR;MLF1;SUPT6H;BAZ2A;RELA;RNF14;RNF20;MYC;NFATC2;ZNF616;KAT6B;SMAD1;DDX58
