Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of protein transport (GO:0051222),0.8306816147073398,1.1481908628315172,0.035,0.7053832544848929,57,19,GOLPH3L;IL1A;TGFB1;ICE1;GOLPH3;PCNT;PRR5L;PPIA;PLK3;TGFB2;OAZ1;CHORDC1;KIF20B;RACK1;EZR;ACSL3;ACHE;ADAM9;ANKRD1,GOLPH3L;IL1A
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),0.8206365770314816,1.124558223817509,0.076,0.7061332632615913,44,17,MSH2;DDX5;RRP8;USP28;EP300;BOK;SIRT1;DYRK2;HINT1;TP53BP2;TP53;MYBBP1A;PMAIP1;ZMAT3;RPS27L;AEN;PHLDA3,MSH2;DDX5
regulation of response to external stimulus (GO:0032101),0.7997490228285169,1.125318516663661,0.039,0.7064264485106643,108,27,BST1;BCL6;NLRP1;GRK1;METAP1;NOD1;HERC5;METAP2;FOXP1;RNF7;NLRP12;CALM1;F2RL1;CD55;NMT1;SEMA7A;OTUD7A;TRIM5;ACE2;USP14;EFNB2;CXCR4;WNT5A;TMSB4X;ADGRA2;CAV1;ANXA1,BST1;BCL6;NLRP1;GRK1;METAP1
regulation of cell cycle G2/M phase transition (GO:1902749),0.7963105588418522,1.1228693692765426,0.029,0.7088186395137932,85,32,CDK2;NEK10;TUBB4B;PAFAH1B1;SSNA1;MAPRE1;CEP76;CEP135;HAUS3;PRKAR2B;CEP78;HAUS6;CEP152;HAUS8;TUBA1A;PLK4;PCNT;CENPJ;YWHAG;GTSE1;ATF5;CDK1;KIF14;PLK1;HMMR;TP53;TPX2;CENPF;AURKA;NPM1;HSP90AA1;TUBA4A,CDK2;NEK10;TUBB4B;PAFAH1B1;SSNA1;MAPRE1
regulation of heart contraction (GO:0008016),0.8086571753318513,1.1376411667328488,0.027,0.7089107347883079,96,25,ATP1A2;CALM2;ATP1A3;SMAD7;NANOS1;NPPA;APLN;NKX2-5;CALM1;TNNT2;ITPR1;ASPH;APELA;ATP1B3;ATP2A2;ANK2;TGFB2;ACE2;ATP2B2;HCN4;ATP1B1;RYR3;TPM1;ITPR2;RYR2,ATP1A2;CALM2;ATP1A3;SMAD7;NANOS1
positive regulation of smooth muscle cell proliferation (GO:0048661),0.829319760697536,1.1453736117761988,0.049,0.7093906543211739,38,18,NR4A3;HMOX1;FOXJ2;FOXP1;ID2;MFN2;MMP9;CDH13;JUN;IL6R;PDGFRB;RBPMS2;BMPR1A;EDN1;THBS1;PDGFB;FGF2;MMP2,NR4A3;HMOX1
regulation of osteoblast differentiation (GO:0045667),0.8168759070392538,1.1385964545868412,0.028,0.7107833176771218,70,23,IFITM1;DDX5;SMOC1;SNAI2;BMPR1B;MEF2C;SUCO;NPNT;PRKD1;DDR2;ACVR1;NOTCH1;SKI;RUNX2;NOG;IL6ST;IL6R;RORB;BMPR1A;NOCT;TWIST1;GREM1;CYR61,IFITM1;DDX5;SMOC1;SNAI2;BMPR1B
action potential (GO:0001508),0.8174130879239757,1.1255780932974249,0.079,0.7153417043532778,55,17,CACNA1C;CHRNA1;GNA11;SCN2A;KCNJ2;TPCN2;KCNA2;SCN3B;ANK3;DMD;CACNA1A;NALCN;GPER1;KCND2;SCN9A;YWHAH;CACNA1E,CACNA1C;CHRNA1;GNA11;SCN2A;KCNJ2
negative regulation of neuron apoptotic process (GO:0043524),0.8231981433234186,1.1393695801549912,0.054,0.7153417043532779,64,19,CLCF1;MSH2;PPT1;WFS1;BCL2;CPEB4;SOD1;MEF2C;NTRK1;FOXB1;SET;NTRK2;ZPR1;NGF;BDNF;KIF14;SIX4;GDNF;UNC5B,CLCF1;MSH2;PPT1;WFS1
renal system development (GO:0072001),0.8216235437665809,1.1231412695190837,0.09009009009009009,0.7169206701989589,60,15,WFS1;C1GALT1;PCSK5;CEP55;WT1;GLI2;POLR2D;MME;LRP4;SHH;TGFB2;PCSK9;SULF1;CENPF;LHX1,WFS1;C1GALT1
negative regulation of response to DNA damage stimulus (GO:2001021),0.8136905732271656,1.120859222606733,0.09,0.7182250714281408,29,16,THOC5;SNAI2;DYRK1A;PTTG1IP;ACKR3;SIRT1;BCL2L1;CXCL12;TPT1;MDM2;DDIAS;RPS3;TWIST1;CD44;SFRP2;CLU,THOC5;SNAI2;DYRK1A
regulation of immune response (GO:0050776),0.8201060057689364,1.143643047833825,0.024,0.7197227080012943,252,23,IRF4;IFITM1;SYK;MICB;BCL6;NCR3LG1;NOD1;COL2A1;NLRP12;SAMHD1;PLSCR1;B2M;ERAP1;SPPL2A;CXADR;OTUD7A;FKBP1A;PVR;TGFB2;COL3A1;LYN;COL17A1;ITGB1,IRF4;IFITM1;SYK;MICB;BCL6
endoplasmic reticulum organization (GO:0007029),0.8633712913083031,1.1829277743958735,0.027,0.7216238291495556,35,15,LMAN2L;RAB10;ATL1;LMAN2;RAB18;RTN4;TOR1AIP2;SEC16A;SEC31A;EIF2AK3;VMP1;TMEM33;CAV2;SEC61A1;TRAM2,LMAN2L;RAB10
regulation of TOR signaling (GO:0032006),0.8291557049833819,1.148517063452773,0.033,0.7218794152670078,68,21,LAMTOR3;TTI1;PRKAA2;TELO2;DYRK3;FNIP1;UBR1;SEC13;SMCR8;GPAT3;SEH1L;AKT1S1;SH3BP4;GOLPH3;SIRT1;GNA12;RRAGD;SLC38A9;ARNTL;FAM83D;RHEB,LAMTOR3;TTI1;PRKAA2;TELO2;DYRK3;FNIP1;UBR1;SEC13;SMCR8
water-soluble vitamin metabolic process (GO:0006767),0.7995185176311411,1.1257346265392583,0.03,0.726253781733335,78,30,FLAD1;SLC25A19;PRSS1;PANK2;ENPP1;MCCC1;MTHFD2L;SLC19A2;ACACA;MTR;RFK;SLC46A1;MMADHC;DHFR;MTRR;GSTO1;PDZD11;FASN;MMAB;CUBN;SLC5A6;SLC25A32;CD320;SHMT1;ALDH1L2;MTHFD1L;MTHFD1;SHMT2;MTHFD2;SLC2A1,FLAD1;SLC25A19;PRSS1;PANK2
negative regulation of neuron differentiation (GO:0045665),0.8168889466918787,1.1346272907214852,0.042,0.7271247879768609,65,21,DCC;LPAR1;SEMA3A;ID4;ID2;EIF2AK4;PTPN9;NGFR;FKBP4;ID3;SOX9;BAG5;CALR;CRMP1;EFNB2;PAQR3;TNFRSF8;SOX2;HES1;SOX3;EDNRB,DCC;LPAR1
sterol metabolic process (GO:0016125),0.816831396742874,1.1334561517424273,0.063,0.730508548504291,60,19,LDLRAP1;CYP1B1;FDX1;FDXR;CYP51A1;APOL2;SOAT1;LCAT;EBP;CLN6;CYP26A1;MVK;PRKAG2;DHCR7;LBR;MSMO1;SQLE;SC5D;HMGCR,LDLRAP1;CYP1B1
RNA modification (GO:0009451),0.7975018991039384,1.1192847957929237,0.051,0.730533138955986,55,27,NSUN4;PARN;MRM1;CTU2;TRDMT1;MEPCE;URM1;METTL3;NOP10;METTL1;FTSJ3;ADAR;TRUB1;QTRT1;PUS3;WDR4;AARS;PUS7;TRMT1;NOP2;NAT10;QTRT2;NSUN2;TRMT61A;NOP56;LRPPRC;NOP58,NSUN4;PARN;MRM1;CTU2
negative regulation of cell migration (GO:0030336),0.8108238814490396,1.149016102634373,0.006,0.7371419594626463,122,38,IFITM1;NF2;ITGB1BP1;CYP1B1;SMAD7;HMOX1;RNF41;STRAP;SINHCAF;PHLDB2;ADAM15;NODAL;CORO1C;MCTP1;GTPBP4;TBX5;TIMP1;EPHA1;JAG1;SHH;CALR;NOG;CLIC4;COL3A1;IGFBP3;SULF1;NAV3;BMPR1A;DLG5;TPM1;THY1;PTPRG;SLIT2;RHOB;VCL;FGF2;SFRP2;SERPINE1,IFITM1;NF2;ITGB1BP1;CYP1B1;SMAD7;HMOX1;RNF41
positive regulation of hydrolase activity (GO:0051345),0.7815202412622954,1.1258632203101728,0.008,0.7380663292540984,173,55,RAPGEF6;MSH3;RAP1A;MSH2;WRN;CALM2;PKP4;MAPK8;SSBP1;RGS7;FGF10;PICALM;FZD10;RAPGEF3;RASGRF1;DOCK10;RAB3GAP1;TOR1AIP1;RAPGEF2;HRAS;NTRK1;EZH2;CALM1;TNNT2;SNX9;F2RL1;ARHGEF7;USP6NL;MTMR9;SNX18;RASGRP2;ATP1B3;TOR1AIP2;TBC1D2;ERBB2;DOCK9;NET1;DNAJB11;ECT2;RACK1;RIC1;LARS;MTCL1;MYL4;ATP1B1;ARHGAP23;PFN1;CAV2;RAPGEF1;RSU1;RPS3;ITGB1;TPM1;LIMS1;THY1,RAPGEF6;MSH3;RAP1A;MSH2;WRN;CALM2;PKP4;MAPK8;SSBP1;RGS7;FGF10
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277),0.8158436491116904,1.1177598715440327,0.099,0.7435087006337309,75,16,MGRN1;GRK6;GRK1;METAP1;METAP2;RGS20;RNF7;RGS3;CALM1;PHB;YWHAB;RGS5;NMT1;GPER1;RGS2;EDN1,MGRN1;GRK6;GRK1;METAP1
negative regulation of cell growth (GO:0030308),0.7933466509769436,1.1270310279641187,0.023,0.7466687376128869,116,38,PPT1;DCC;GJA1;TCHP;RNF6;BCL6;RERG;ENPP1;TGFB1;DDX3X;APBB2;FGF13;CCDC85B;CDKN2AIP;WT1;PHB;SESN2;SH3BP4;PPP2CA;ADAM15;SIRT1;INHBA;RTN4;MSX1;DCBLD2;TGFB2;CDKN2A;TP53;RACK1;EI24;JADE1;ENO1;CDKN1A;CAPRIN2;SLIT2;GAL;SFRP2;NPPB,PPT1;DCC;GJA1;TCHP;RNF6;BCL6;RERG
regulation of BMP signaling pathway (GO:0030510),0.815376294967204,1.1287545749278214,0.062,0.7478629182540081,57,21,LRP2;TRIM33;SMAD7;BMPER;UBE2O;ZNF423;VWC2;NOTCH1;RBPJ;FOXD1;SPART;SKI;LEMD3;NOG;SULF1;SKIL;RBPMS2;ITGA3;GDF3;GREM1;CYR61,LRP2;TRIM33;SMAD7
regulation of defense response (GO:0031347),0.8206977081800353,1.1278126309978715,0.09,0.7489067229857509,76,15,BST1;BCL6;NLRP1;NOD1;HERC5;FOXP1;NLRP12;SAMHD1;ERAP1;SEMA7A;OTUD7A;ACE2;WNT5A;TMSB4X;ANXA1,BST1;BCL6;NLRP1
regulation of ossification (GO:0030278),0.8085129536343414,1.116594464711609,0.096,0.7509452955942223,39,17,DDX5;SMOC1;SNAI2;ENPP1;MEF2C;DDR2;ACVR1;NOTCH1;RBPJ;SOX9;LRP4;TGFB2;CHSY1;DKK1;WNT5A;TXLNG;TWIST1,DDX5;SMOC1;SNAI2
protein homooligomerization (GO:0051260),0.7857646970770609,1.1258749606613079,0.008,0.7523029211918812,191,49,IGHMBP2;DFFB;EHD4;PKD2;ALDH1A3;CRYZ;DERL1;KCNJ2;HMOX1;HSD17B10;LONP1;PNPT1;RAD51;NACC2;ACACA;LETM1;NACC1;ATL1;ZBTB1;SAMHD1;MCOLN1;TK1;CTH;SMARCAD1;SKI;HPRT1;SYT11;HM13;BEND3;BLM;MGST1;TWNK;EIF2AK3;GPX3;NLGN1;RIPK1;TP53;ECT2;SHMT1;BAX;SCUBE3;IDE;EHD3;ALDOA;GLS;RYR3;SYT1;PRNP;CAV1,IGHMBP2;DFFB;EHD4;PKD2;ALDH1A3;CRYZ;DERL1;KCNJ2;HMOX1;HSD17B10
cell junction assembly (GO:0034329),0.8130368389658098,1.1288176811043344,0.063,0.7626897761569549,60,21,PARD6B;PKP4;CDH26;SMAD7;GJC1;CDH5;ZNF703;TLN1;LIMS2;CDH13;TJP1;FERMT2;ACTB;ACTG1;FLNA;VMP1;CDH11;LIMS1;CDH6;VCL;FLNC,PARD6B;PKP4;CDH26;SMAD7
microtubule cytoskeleton organization involved in mitosis (GO:1902850),0.848218229589877,1.183712475222891,0.01,0.7668423070199049,45,25,EML1;SPC25;NUF2;NUSAP1;KIF2A;BCCIP;NDC80;INTS13;PCNT;WDR62;RAN;RCC1;KIF4A;ESPL1;AURKB;TACC3;SBDS;KIF11;CCNB1;CENPE;STIL;KPNB1;TTK;PLK2;AURKA,EML1;SPC25
negative regulation of cellular response to growth factor stimulus (GO:0090288),0.8054458953329438,1.130321234815337,0.038,0.7685201044314821,56,26,LRP2;TRIM33;MMRN2;HGS;SMAD7;PTPN1;APLN;BMPER;FAM129B;VWC2;NOTCH1;SPART;SKI;LEMD3;NOG;SULF1;SPRY2;SKIL;NEDD4;RBPMS2;SPRY1;GDF3;SLIT2;THBS1;GREM1;SPRY4,LRP2;TRIM33;MMRN2;HGS;SMAD7
regulation of cell adhesion mediated by integrin (GO:0033628),0.8156476281455517,1.129264736752608,0.059,0.7718133796847855,31,19,ITGB1BP1;CYP1B1;SYK;SNAI2;PIK3CG;ADA;ACER2;PDE3B;FOXC2;TGFB2;DPP4;EPHA2;LYN;PTPN11;ADAM9;PLAU;RET;SFRP2;SERPINE1,ITGB1BP1;CYP1B1;SYK;SNAI2;PIK3CG
nucleic acid-templated transcription (GO:0097659),0.789931509529704,1.1133948788533186,0.051,0.7966499474993857,77,28,PPP5C;TAF1B;POLR2H;POLR3A;POLR2I;PWP1;TERT;GTF3C2;GATA2;POLR2G;POLR2C;NR3C1;POLR2K;THAP1;THRB;POLR2L;EPC1;MED20;AKR1B1;POLR2D;ILF2;NR4A2;BAZ1B;PTMA;POLR2B;BAZ1A;DRG1;GTF3C4,PPP5C;TAF1B;POLR2H;POLR3A;POLR2I;PWP1;TERT;GTF3C2
regulation of neuron apoptotic process (GO:0043523),0.7837463881483512,1.1107487597554508,0.043,0.819388376466172,90,32,CLCF1;MSH2;PPT1;WFS1;FOXO3;DDIT3;BCL2;CPEB4;CDK5;SOD1;MEF2C;NTRK1;FOXB1;AKT1S1;SET;NTRK2;EPHA7;NGF;BDNF;TGFB2;PCSK9;KIF14;GRM4;TP53;BAX;EGLN3;SIX4;GDNF;GRID2;UNC5B;ATF4;PRNP,CLCF1;MSH2;PPT1;WFS1;FOXO3
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),0.7730776945558732,1.1098073072048291,0.017,0.8245469623866509,73,50,CDC23;CDK2;PSMF1;UBB;PSMB6;CDC16;PSMD6;PSMA2;PSMA1;FBXO5;UBE2D1;PSMD8;PSMC1;PSMD4;PSMB5;UBC;PSMC6;PSMA4;ANAPC1;PSMB3;PSMA3;PSMB7;PSME3;CDC20;CDC27;BUB1B;PSMC5;BUB3;CDK1;CCNB1;PLK1;PSMB1;UBA52;RPS27A;PSMA7;PSMA5;PSMD12;PSMC3;PSMD14;PSMC2;UBE2C;PSMD3;PSMB4;MAD2L1;PSMD1;PSMB2;PSMD13;PSMD2;PSMD11;PSMC4,CDC23;CDK2;PSMF1;UBB;PSMB6
negative regulation of cell motility (GO:2000146),0.789214832040918,1.1110909973564793,0.058,0.8259942812751409,98,27,IFITM1;NF2;CYP1B1;SMAD7;RNF41;SEMG1;SINHCAF;ADAM15;CRK;MCTP1;GTPBP4;TBX5;EPHA1;JAG1;SHH;NOG;CLIC4;SULF1;NAV3;DLG5;TPM1;THY1;SLIT2;RHOB;VCL;SFRP2;SERPINE1,IFITM1;NF2;CYP1B1;SMAD7;RNF41;SEMG1
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436),0.7731183336301827,1.1061215841968943,0.02,0.83289863557505,72,49,CDC23;CDK2;PSMF1;UBB;PSMB6;CDC16;PSMD6;PSMA2;PSMA1;FBXO5;UBE2D1;PSMD8;PSMC1;PSMD4;PSMB5;UBC;PSMC6;PSMA4;ANAPC1;PSMB3;PSMA3;PSMB7;PSME3;CDC20;CDC27;BUB1B;PSMC5;BUB3;CDK1;CCNB1;PSMB1;UBA52;RPS27A;PSMA7;PSMA5;PSMD12;PSMC3;PSMD14;PSMC2;UBE2C;PSMD3;PSMB4;MAD2L1;PSMD1;PSMB2;PSMD13;PSMD2;PSMD11;PSMC4,CDC23;CDK2;PSMF1;UBB;PSMB6
negative regulation of DNA metabolic process (GO:0051053),0.8564254567858233,1.183926647289457,0.016,0.8332824784506667,44,18,MSH3;MSH2;NF2;PDS5A;TGFB1;WAPL;KMT2A;GMNN;FAM129B;S100A11;GPER1;GTPBP4;BLM;ZNF93;TERF1;RPS3;CDC6;ANKRD1,MSH3;MSH2;NF2
phospholipid metabolic process (GO:0006644),0.8104774068064644,1.1086247527986088,0.127,0.8339803475797871,71,15,PLPPR1;PCYT2;LPL;PLPP1;PLA2G3;PIP4K2A;FADS1;LCAT;PLPPR5;AGPAT5;PLA2G16;PLPPR4;PLAA;FDFT1;LIPG,PLPPR1;PCYT2
regulation of ubiquitin protein ligase activity (GO:1904666),0.8547136563022874,1.19159471320939,0.012,0.83534310862503,37,22,CDC23;CDK2;RAB1A;CDC14B;CDC16;UBE2S;FBXO5;UBE2D1;MAD2L2;RPS7;ANAPC1;CDC20;CDC27;CDK1;CCNB1;PLK1;RPL11;UBE2C;MAD2L1;RPL5;RPL23;USP44,CDC23;CDK2;RAB1A
negative regulation of ubiquitin protein ligase activity (GO:1904667),0.7716709912133004,1.1063308002668666,0.022,0.8409253335733522,78,55,CDC23;CDK2;PSMF1;UBB;PSMB6;CDC16;PSMD6;PSMA2;PSMA1;FBXO5;UBE2D1;MAD2L2;PSMD8;PSMC1;PSMD4;PSMB5;UBC;PSMC6;PSMA4;RPS7;ANAPC1;PSMB3;PSMA3;PSMB7;PSME3;CDC20;CDC27;BUB1B;PSMC5;BUB3;CDK1;CCNB1;PSMB1;UBA52;RPS27A;RPL11;PSMA7;PSMA5;PSMD12;PSMC3;PSMD14;PSMC2;UBE2C;PSMD3;PSMB4;MAD2L1;RPL5;PSMD1;PSMB2;PSMD13;PSMD2;PSMD11;PSMC4;RPL23;USP44,CDC23;CDK2;PSMF1;UBB;PSMB6
regulation of hydrolase activity (GO:0051336),0.7866201969308353,1.104973753635982,0.065,0.8424482146009374,81,29,RAPGEF6;TBC1D15;WRN;VMA21;ITGB1BP1;NANOS1;PAFAH1B1;BRSK2;EPHA3;VAV3;RAB3GAP1;SOD1;FGD4;ARHGAP1;NTRK2;RAB3GAP2;STMN3;SYDE1;CRK;TDG;OCRL;CHN1;EPHA1;ARHGAP35;PLXND1;PRKG1;PLXNC1;TPM2;CAV1,RAPGEF6;TBC1D15;WRN;VMA21;ITGB1BP1;NANOS1;PAFAH1B1
macroautophagy (GO:0016236),0.7748891992111089,1.1019898921708415,0.045,0.8426124244607227,111,37,ATG101;ATG5;CHMP2B;PRKAA2;ATG12;TOMM7;HGS;TOMM70;PLEKHF2;UBB;MAP1LC3B;TOMM20;PRKAG1;PRKAB1;TOMM22;VDAC1;PLEKHF1;CSNK2A2;PIK3C3;PGAM5;VPS4B;CHMP3;UBQLN1;MFN2;LIX1L;LIX1;RB1CC1;STAM;CHMP4C;UBC;VMP1;UBA52;RPS27A;PRKAG2;TOMM40;EI24;PLAA,ATG101;ATG5;CHMP2B;PRKAA2;ATG12;TOMM7;HGS;TOMM70;PLEKHF2
