Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of organelle organization (GO:0033043),0.5268734107456976,0.865050702235157,0.908,0.9453806597692156,114,21,MTM1;EVI5;SGSM3;TBC1D4;CLEC16A;MSN;TBC1D8;CLIC4;TBC1D1;TBC1D22A;RABGAP1L;CAPN2;STMN1;TBCK;STMN3;RHOT1;TBC1D5;STX18;TBC1D9;PTK2;MAPK1,MTM1;EVI5;SGSM3;TBC1D4;CLEC16A;MSN
positive regulation of supramolecular fiber organization (GO:1902905),0.5255440429714513,0.8647012025972073,0.895,0.9459261912856071,85,20,ARF6;F2RL1;CTTN;PFN1;MET;CLASP1;MAPRE1;CDK5RAP2;LIMK1;SEMA5A;KATNB1;NAV3;PAK1;CCR7;WDR1;PRKCE;FER;PSRC1;TENM1;NCOA3,ARF6;F2RL1;CTTN;PFN1;MET;CLASP1;MAPRE1;CDK5RAP2;LIMK1;SEMA5A;KATNB1;NAV3;PAK1;CCR7;WDR1;PRKCE
cellular response to lipid (GO:0071396),0.5207751316204542,0.8643676855867399,0.895,0.9464571752948949,179,22,PDCD1LG2;WNT9A;ATP1A1;TNIP1;SHPK;IL10;MSN;URI1;RHOA;AHR;TNFSF4;ROCK2;H2AFZ;CXCL8;TFPI;UBE2L3;MEF2C;MAPK8;ADCY3;HMGB2;SERPINE1;NCOA3,PDCD1LG2;WNT9A;ATP1A1;TNIP1;SHPK;IL10;MSN;URI1
cellular response to growth factor stimulus (GO:0071363),0.5248043393153842,0.8641638082999457,0.896,0.946779038889566,140,21,EHD1;WWOX;LIMS1;BMPR1B;URI1;PTPN11;TGFBR1;KIDINS220;IQGAP1;ACAP2;AKT1;HAS2;CXCL8;RAPGEF1;NRP1;VEGFA;MEF2C;PDE8A;CTNNB1;SMAD3;ADAMTS12,EHD1;WWOX;LIMS1;BMPR1B;URI1;PTPN11;TGFBR1;KIDINS220
establishment of protein localization to organelle (GO:0072594),0.5245123278404848,0.8638947967044827,0.897,0.9471372712519965,63,21,IPO11;KPNB1;NUP133;NUP153;SPRN;NUP188;CSE1L;NUTF2;IPO7;NUP85;HIKESHI;NUP93;NUP98;RPAIN;AKT1;NUP107;RANBP1;IPO9;RAN;RANBP17;NUP62CL,IPO11;KPNB1;NUP133;NUP153;SPRN;NUP188;CSE1L;NUTF2
cellular transition metal ion homeostasis (GO:0046916),0.5317195917604696,0.8619234499859713,0.884,0.9499031160401019,94,16,ATP6V0D1;CYBRD1;MT1X;SLC39A10;SLC39A8;NEDD8;MT1E;SLC30A9;ATP7A;ACO1;ERFE;MT1A;SLC39A13;FBXL5;MT2A;ABCB7,ATP6V0D1;CYBRD1;MT1X;SLC39A10;SLC39A8;NEDD8;MT1E;SLC30A9
strand displacement (GO:0000732),0.5294337803819048,0.8608555847138372,0.873,0.9514833389992495,27,18,MRE11;TOP3A;RMI2;DNA2;PALB2;XRCC2;XRCC3;RTEL1;RAD51D;EXO1;BRCA1;RAD51;BRIP1;RAD51AP1;BLM;BARD1;ATM;RAD51B,MRE11;TOP3A;RMI2;DNA2;PALB2
RNA 3'-end processing (GO:0031123),0.5339464493999174,0.8606166797144787,0.867,0.9518161132242484,62,15,SRSF3;SRSF4;CPSF3;CSTF1;SRSF2;THOC3;ZC3H11A;SRSF1;SRSF7;RBM8A;THOC7;U2AF1;ALYREF;NUDT21;THOC6,SRSF3;SRSF4;CPSF3;CSTF1;SRSF2;THOC3;ZC3H11A;SRSF1
substantia nigra development (GO:0021762),0.5260569596273396,0.8605930717330326,0.8738738738738738,0.9518415713616801,44,16,CALM2;YWHAH;CCDC14;G6PD;CDC42;YWHAQ;CALM3;SUDS3;RHOA;CALM1;H2BFS;GLUD1;GNB4;MBP;BASP1;MAPKAP1,CALM2;YWHAH;CCDC14;G6PD;CDC42;YWHAQ;CALM3;SUDS3;RHOA
non-recombinational repair (GO:0000726),0.5196144437782773,0.8604985210680266,0.913,0.9519815911175539,50,22,SUMO1;MRE11;DCLRE1A;H2AFX;DCLRE1B;DCLRE1C;ERCC1;PAXX;XRCC6;UBE2N;XRCC5;BRCA1;NSD2;HERC2;PSMD14;XRCC4;BRCC3;BABAM2;BARD1;ATM;HIST1H4A;POLA1,SUMO1;MRE11;DCLRE1A
double-strand break repair via nonhomologous end joining (GO:0006303),0.5196144437782773,0.859323585468342,0.917,0.9537527501074387,51,22,SUMO1;MRE11;DCLRE1A;H2AFX;DCLRE1B;DCLRE1C;ERCC1;PAXX;XRCC6;UBE2N;XRCC5;BRCA1;NSD2;HERC2;PSMD14;XRCC4;BRCC3;BABAM2;BARD1;ATM;HIST1H4A;POLA1,SUMO1;MRE11;DCLRE1A
generation of neurons (GO:0048699),0.514236291562787,0.8580172355198744,0.913,0.9555020878366678,131,23,WNT9A;IL1RAPL1;RYK;SMARCA1;MYEF2;MARK1;ADGRL3;PIN1;DISC1;SIX1;RB1;FGF13;NRP1;MTPN;MEF2C;NRBP2;HMGB2;CIT;CTNNB1;OPHN1;MAP2K1;PAFAH1B1;SEMA3A,WNT9A;IL1RAPL1;RYK;SMARCA1;MYEF2;MARK1
positive regulation of protein polymerization (GO:0032273),0.5278988440398394,0.8576195177352673,0.87,0.9560367087227315,65,15,ARF6;CTTN;PFN1;MET;CLASP1;MAPRE1;CDK5RAP2;NAV3;PAK1;CCR7;PRKCE;FER;PSRC1;TENM1;NCOA3,ARF6;CTTN;PFN1;MET;CLASP1;MAPRE1;CDK5RAP2;NAV3;PAK1;CCR7
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),0.5159028681607695,0.8571253221140505,0.932,0.9566986202959533,145,24,LTBP2;FOS;SMAD5;BMPR1B;HFE;FSTL1;NEDD8;TGFBR1;RHOA;IRAK1;ZFYVE16;FERMT2;MEGF8;JUN;SMAD2;TWSG1;ITGB5;NOG;PTPRK;PALM2;SMAD3;PARD3;SMURF2;PTK2,LTBP2;FOS;SMAD5;BMPR1B;HFE;FSTL1;NEDD8;TGFBR1
protein complex subunit organization (GO:0071822),0.5291736334001311,0.8548488661190298,0.874,0.9597936024322817,46,15,NUP35;NUP133;NUP54;CENPH;LOXL2;DDR2;TGFBR1;NUP205;ATP7A;NUP98;NDC1;ADAMTS3;NDC80;TPR;NUF2,NUP35;NUP133;NUP54;CENPH;LOXL2;DDR2;TGFBR1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.5088715085505843,0.8529193768243754,0.943,0.9622303098721642,164,27,ATP2C1;IL1B;F2RL1;SLC35B2;AKAP13;FADD;IKBKB;SLC20A1;CCR7;RHOA;IRAK1;CFLAR;PPP5C;TNFSF10;LGALS1;AKT1;ROR1;F2R;LPAR1;UBE2N;RIPK2;NEK6;S100A4;BST2;TRAF5;RBCK1;ECT2,ATP2C1;IL1B;F2RL1;SLC35B2;AKAP13;FADD
regulation of epithelial to mesenchymal transition (GO:0010717),0.5197157704295309,0.8493397986859726,0.898,0.9649256183922729,69,17,IL1B;GLIPR2;CLASP1;LOXL2;MCRIP1;TIAM1;TGFBR1;CLASP2;DAB2;EZH2;WWTR1;RGCC;SMAD2;MTOR;CTNNB1;PTEN;SMAD3,IL1B;GLIPR2;CLASP1;LOXL2;MCRIP1;TIAM1;TGFBR1;CLASP2;DAB2
central nervous system development (GO:0007417),0.5075529000042284,0.8499368324746646,0.945,0.965947197937179,218,27,KLHL17;COX7B;NES;PKD2;SMARCA1;CDK5RAP2;PCDH18;RPS6KA3;PTPN11;HNMT;CTNS;NDUFS4;EIF2B2;CDK5RAP3;COL4A1;UGT8;THOC6;DCLK1;PAX6;MBP;BTD;PAFAH1B2;PTEN;ADAM22;ATXN1;SPATA5;PDGFC,KLHL17;COX7B;NES;PKD2;SMARCA1;CDK5RAP2;PCDH18;RPS6KA3;PTPN11;HNMT
mismatch repair (GO:0006298),0.5246526651452834,0.8496094865907226,0.887,0.9663181593683252,33,15,PMS1;PMS2P1;RPA2;MSH5;TP73;POLD1;LIG1;MLH1;EXO1;RNASEH2A;MSH2;MSH6;SETD2;PCNA;POLD3,PMS1;PMS2P1;RPA2;MSH5;TP73
negative regulation of neuron death (GO:1901215),0.5192720371597541,0.8474365787786362,0.9158316633266533,0.9671364566429126,84,17,ADAM8;PPARGC1A;TYRO3;TP73;SIX1;PARK7;AKT1;F2R;NTF3;MEF2C;MSH2;BHLHB9;NRBP2;BCL2;RASA1;SLC30A10;KIF14,ADAM8;PPARGC1A;TYRO3
positive regulation of cell differentiation (GO:0045597),0.49919318948609065,0.844444986467024,0.969,0.9705888493791331,195,33,ASB4;CSF1;IL1B;GLIPR2;BMPR1B;LOXL2;RPS6KA3;TIAM1;DDR2;CDC42;TGFBR1;DAB2;CMKLR1;PPARD;EZH2;MAPK9;WWTR1;RGCC;CTNNBIP1;WDFY2;AKT1;PA2G4;BNIP2;JUN;SMAD2;MEF2C;CSF2;SUCO;MTOR;CTNNB1;PPARG;SMAD3;CTNNA1,ASB4;CSF1;IL1B;GLIPR2
response to light stimulus (GO:0009416),0.5096320776044697,0.8425088435585056,0.936,0.9728142087348672,59,20,CLOCK;COPS3;SLC24A1;OPN1SW;PER3;USP1;PRIMPOL;CDKN2D;RAD18;POLD1;DDB2;REV1;PCLAF;SPRTN;MAPK8;MSH6;ZRANB3;FECH;DTL;ERCC8,CLOCK;COPS3;SLC24A1;OPN1SW;PER3
"DNA-templated transcription, elongation (GO:0006354)",0.5159820205307042,0.8416866424916575,0.894,0.9736491722778018,109,16,SUPT4H1;POLR2I;CCNT1;GTF2E2;NELFE;CCNT2;PBRM1;GTF2F2;GTF2E1;SUPT16H;ELOC;TAF6;SETD2;ELP4;TAF1B;MNAT1,SUPT4H1;POLR2I;CCNT1;GTF2E2;NELFE
regulation of protein binding (GO:0043393),0.5009626880175491,0.8391846009521989,0.965,0.974490755156007,112,28,CAPRIN2;TERT;FLOT1;NES;HFE;CRK;KDM1A;HIPK2;TIAM1;DAB2;PIN1;DDX11;DISC1;USP33;MITD1;PARK7;CTNNBIP1;AKT1;RIPK2;AURKB;CAV1;RAN;MAPK8;AURKA;BCL2;HDAC4;STK3;GNL3L,CAPRIN2;TERT;FLOT1;NES;HFE;CRK;KDM1A;HIPK2;TIAM1
peptidyl-threonine phosphorylation (GO:0018107),0.5141872971043455,0.8390616998853908,0.925,0.9746085253958078,69,19,PSKH1;CSNK2A1;HIPK2;TGFBR1;CSNK2B;ROCK2;AKT1;DAPK2;STK39;STK33;CHEK1;DCLK1;MAPK8;CDK1;TNKS;CAMK2D;MAPK1;MAP2K1;CAMK1D,PSKH1;CSNK2A1;HIPK2;TGFBR1;CSNK2B
skeletal system development (GO:0001501),0.508097066274908,0.8407539716430893,0.941,0.9746311620098183,147,22,HHIP;IGFBP4;WWOX;PLS3;AKAP13;BMPR1B;ANKRD11;VKORC1;RPS6KA3;TGFBR1;IFT140;NPR3;CMKLR1;ITGB8;ATP7A;DYM;EBP;NOG;TNFRSF11B;ANKH;STC1;EXT1,HHIP;IGFBP4;WWOX;PLS3;AKAP13;BMPR1B;ANKRD11;VKORC1;RPS6KA3;TGFBR1;IFT140
regulation of cytoskeleton organization (GO:0051493),0.506694165916191,0.8359660073304114,0.952,0.9758049491500598,96,22,BST1;CLASP1;CRK;ARHGAP28;CDC42;RHOBTB3;RHOU;CLIC4;RHOA;ROCK2;TRAF3IP1;RHOBTB1;EPHA5;CAPN2;BST2;STMN1;ARHGAP18;RHOJ;MTOR;STMN3;PTK2;MAPK1,BST1;CLASP1;CRK;ARHGAP28;CDC42;RHOBTB3;RHOU;CLIC4;RHOA
positive regulation of MAP kinase activity (GO:0043406),0.48864056552719554,0.8356049541869274,0.985,0.9762082610276092,178,36,FGF1;IL1B;PLCE1;ADAM8;TAOK3;CRK;PIK3CB;FPR1;RAF1;DUSP5;TGFBR1;KIDINS220;PAK1;DVL3;IRAK1;MAP3K5;EZH2;IRAK2;F2R;NTF3;UBE2N;RAPGEF1;RIPK2;MAP3K4;STK39;ADORA2B;VEGFA;DUSP6;C5;CDK1;TGFA;TENM1;STK3;PDGFC;MAPK1;MAP2K1,FGF1;IL1B;PLCE1;ADAM8;TAOK3;CRK;PIK3CB;FPR1;RAF1;DUSP5;TGFBR1;KIDINS220;PAK1;DVL3
transcription elongation from RNA polymerase II promoter (GO:0006368),0.5160844872856016,0.8364972291791503,0.9079079079079079,0.9769911079394685,96,15,SUPT4H1;POLR2I;CCNT1;GTF2E2;NELFE;CCNT2;PBRM1;GTF2F2;GTF2E1;SUPT16H;ELOC;TAF6;SETD2;ELP4;MNAT1,SUPT4H1;POLR2I;CCNT1;GTF2E2;NELFE
regulation of hydrolase activity (GO:0051336),0.5033800983489529,0.8261396785041496,0.942,0.977558034779509,81,19,EPHA4;CRK;PLXNA1;RAPGEF6;VMA21;CDK5RAP3;SIPA1L1;CAV1;CHN2;EPHA5;SERPINA5;RACGAP1;PLXNA4;STMN3;VAV2;CAMK2D;PTK2;PAFAH1B1;PRKG1,EPHA4;CRK;PLXNA1;RAPGEF6
brain development (GO:0007420),0.5031452228767914,0.8255753435691738,0.933,0.9780464340305695,120,18,KLHL17;NES;SMARCA1;CDK5RAP2;PCDH18;PTPN11;HNMT;CTNS;NDUFS4;CDK5RAP3;COL4A1;PAFAH1B2;PTEN;CENPF;SHANK2;ATXN1;SPATA5;PAFAH1B1,KLHL17;NES;SMARCA1;CDK5RAP2;PCDH18;PTPN11;HNMT;CTNS;NDUFS4
regulation of cell-matrix adhesion (GO:0001952),0.5115647184201542,0.831046135419192,0.9329329329329329,0.9787373714346265,53,17,CSF1;BST1;EMP2;CLASP1;PIK3CB;CCL28;CCR7;CASK;RHOA;ROCK2;CORO1C;PLEKHA2;JAG1;SLK;RASA1;PLAU;PTK2,CSF1;BST1;EMP2
negative regulation of cell adhesion (GO:0007162),0.5107080075534699,0.8245392612026244,0.938938938938939,0.9788149446167967,66,16,PDE3B;SEMA5A;ADAM10;PLXNA1;RHOA;ARHGDIB;LPXN;ANGPT1;TBCD;JAG1;RASA1;ADAM22;SERPINE1;PLXNA4;TGFBI;PTK2,PDE3B;SEMA5A;ADAM10;PLXNA1
negative regulation of cell motility (GO:2000146),0.5061757405831675,0.8327829946221182,0.943,0.9789066526029614,98,21,TPM1;ARPIN;SLIT2;CRK;NAV3;PIN1;CLIC4;SRGAP2C;SRGAP2B;KANK1;NOG;PTPRK;SPOCK3;BST2;MCTP1;FRMD5;JAG1;PTEN;SERPINE1;SCAI;STC1,TPM1;ARPIN;SLIT2;CRK;NAV3;PIN1;CLIC4;SRGAP2C
regulation of cytokinesis (GO:0032465),0.4928768262979308,0.826528650454023,0.969,0.9790194282166872,78,28,CALM2;BIRC6;RAB11FIP3;CDC42;CALM3;GIPC1;PIN1;RHOA;E2F8;PRKCE;MYO19;CALM1;E2F7;CDC6;AURKB;KIF23;KIF20B;KIF20A;SETD2;PRC1;AURKA;CIT;RACGAP1;KIF14;KIF13A;SVIL;ECT2;PKP4,CALM2;BIRC6;RAB11FIP3;CDC42;CALM3;GIPC1;PIN1;RHOA;E2F8;PRKCE;MYO19
regulation of cellular response to heat (GO:1900034),0.4891885351462179,0.8218180209827505,0.965,0.9791130568573139,79,26,NUP35;NUP133;NUP153;NUP210;NUP54;NUP188;RPA2;HSBP1;DNAJB1;NUP85;HIKESHI;NUP205;NUP37;NUP43;NUP93;NUP98;NDC1;ATR;NUP107;MTOR;RPTOR;ATM;TPR;DNAJB6;CAMK2D;MAPK1,NUP35;NUP133;NUP153;NUP210;NUP54;NUP188;RPA2;HSBP1;DNAJB1;NUP85;HIKESHI;NUP205;NUP37;NUP43;NUP93
cellular response to organic substance (GO:0071310),0.5117730462461719,0.8262441974932307,0.94,0.9792406824557993,134,16,IL1B;IL1RAPL1;SLIT2;URI1;PTPN11;CCR7;MAPK9;PARK7;JUN;AKAP6;MAPK8;CTNNB1;NCOA2;SMAD3;NCOA3;MAPK1,IL1B;IL1RAPL1;SLIT2;URI1;PTPN11;CCR7
positive regulation of GTPase activity (GO:0043547),0.47682235278118346,0.8214994977783826,0.995,0.9793191791297857,193,45,RGS7;F2RL1;CAV2;EVI5;ASAP3;LIMS1;SGSM3;ABR;TBC1D4;RASGRF1;TIAM1;RAPGEF6;CCR7;DVL3;TBC1D8;PIN1;ARHGAP21;RANGAP1;DNMBP;EZH2;TBC1D1;RALGAPA2;CORO1C;TBC1D22A;F2R;SIPA1L1;NTF3;RABGAP1L;AFDN;RAPGEF1;DOCK9;NET1;ITGA6;ARHGAP42;TBCK;RAP1GDS1;ITGB1;SNX9;DOCK10;RSU1;BCAS3;TBC1D5;TBC1D9;ECT2;PKP4,RGS7;F2RL1;CAV2;EVI5;ASAP3;LIMS1;SGSM3;ABR;TBC1D4;RASGRF1;TIAM1;RAPGEF6;CCR7;DVL3;TBC1D8;PIN1;ARHGAP21;RANGAP1
extracellular matrix organization (GO:0030198),0.48827962345401366,0.832227735290754,0.985,0.9793895417119554,230,41,MMP14;MMP16;FLOT1;SH3PXD2A;LAMB1;ADAM8;ITGA3;ITGAV;LOXL2;ADAM10;DDR2;TGFBR1;LCP1;COL18A1;JAM3;ITGB8;ATP7A;ADAM19;ITGAE;COL6A3;HTRA1;COL4A1;HAS2;CSGALNACT1;ITGA1;ITGA6;ITGB5;ADAMTS3;GAS6;CAPN2;ADAM12;PECAM1;COL7A1;ITGB1;SERPINE1;LAMA3;ITGA2;COL13A1;COL4A2;TGFBI;COL8A1,MMP14;MMP16;FLOT1;SH3PXD2A;LAMB1;ADAM8;ITGA3;ITGAV;LOXL2;ADAM10;DDR2
regulation of endothelial cell proliferation (GO:0001936),0.5109091098818499,0.8279179895851756,0.923,0.9796805688776338,80,16,SCG2;CAV2;PGF;SEMA5A;TGFBR1;SYNJ2BP;HIF1A;RGCC;AKT1;CAV1;NRP1;VEGFA;AKT3;HMGB2;PRKCA;PTPRM,SCG2;CAV2;PGF;SEMA5A;TGFBR1
positive regulation of macromolecule biosynthetic process (GO:0010557),0.4959400066237405,0.831899010860881,0.952,0.9796933820501988,143,26,PRMT1;IGF1R;DHX9;STN1;AKT2;DNA2;CALR;HDAC1;AREG;RBM3;NAMPT;HIF1A;EPM2AIP1;DBF4;CIITA;RGCC;AKT1;F2R;MTPN;DBF4B;CSF2;PCNA;SUCO;MTOR;SAMD4A;PDGFC,PRMT1;IGF1R;DHX9;STN1;AKT2
Ras protein signal transduction (GO:0007265),0.4778231610691881,0.8206984584203659,0.987,0.9798640588761458,224,44,RAB8B;ABI2;KPNB1;PLCE1;RAP1B;RAB2A;SGSM3;BRK1;GNB1;RAB27A;LIMK1;G3BP1;TIAM1;RAB8A;CDC42;RHOBTB3;RAPGEF6;DBNL;PAK1;RHOU;RALGDS;RHOA;RAB31;RAB28;HACD3;ARHGEF3;RAB37;RAP2B;CFL1;GPSM2;RB1;CYFIP1;PARK7;JUN;RAPGEF1;RHOBTB1;RAB40A;SHC3;CDK2;RABL3;RHOJ;CCNA2;RHOT1;NCOA3,RAB8B;ABI2;KPNB1;PLCE1;RAP1B;RAB2A;SGSM3;BRK1;GNB1;RAB27A;LIMK1;G3BP1;TIAM1;RAB8A;CDC42;RHOBTB3;RAPGEF6;DBNL;PAK1;RHOU;RALGDS
carbohydrate biosynthetic process (GO:0016051),0.5094661883980965,0.8205975150288054,0.93993993993994,0.9799411306823743,37,15,ST6GALNAC6;B3GALT1;GALNT11;GALNT7;ST8SIA6;GALNT6;FUT8;ST3GAL2;GALNT1;GALNT3;GALNT2;ST3GAL4;GALNT18;GALNT10;GALNT13,ST6GALNAC6;B3GALT1;GALNT11
peptidyl-serine phosphorylation (GO:0018105),0.48812509611999466,0.826985116213033,0.987,0.9804302241986571,146,37,PSKH1;STK32C;CAB39;AKT2;HIPK2;RPS6KA3;IKBKB;TGFBR1;PRKCE;MAPK9;ROCK2;CLSPN;AKT1;DAPK2;ATR;NEK6;STK39;STK33;GAS6;DCLK1;AKT3;MAPK8;MASTL;CDK2;CDK1;MTOR;CAMK4;PRKCA;TTBK2;TNKS;VRK1;VRK2;ATM;MAST2;CAMK2D;MAPK1;CAMK1D,PSKH1;STK32C;CAB39;AKT2;HIPK2;RPS6KA3;IKBKB;TGFBR1
epithelial cell differentiation (GO:0030855),0.4924493995915066,0.8197890923084361,0.957,0.9805290272508155,97,24,EDF1;E2F4;AKT2;EHF;CNN3;HDAC1;DNPH1;DAB2;ACADVL;E2F8;SIX1;PGK1;AKT1;DMBT1;E2F7;VEGFA;PCNA;CDK1;AKR1C1;BASP1;JAG1;PPARG;VDAC1;ANXA4,EDF1;E2F4;AKT2;EHF;CNN3;HDAC1;DNPH1;DAB2;ACADVL;E2F8;SIX1;PGK1
interstrand cross-link repair (GO:0036297),0.49534966487816956,0.8289804552796125,0.971,0.9805535121567652,49,25,FAN1;FANCC;MUS81;DCLRE1A;FANCL;RPA2;DCLRE1B;POLN;USP1;XRCC3;DCLRE1C;ERCC1;ATR;RAD51;FANCD2;RAD51AP1;FANCI;CENPX;FANCG;EME1;RFWD3;FANCA;NUCKS1;UBE2T;FANCB,FAN1;FANCC;MUS81;DCLRE1A;FANCL;RPA2;DCLRE1B;POLN;USP1;XRCC3;DCLRE1C
negative regulation of neuron apoptotic process (GO:0043524),0.5017513424683562,0.8219721091194586,0.931,0.980736221082365,64,17,ADAM8;PPARGC1A;TYRO3;TP73;SIX1;HIF1A;PARK7;F2R;NTF3;MEF2C;MSH2;BHLHB9;NRBP2;BCL2;RASA1;SLC30A10;KIF14,ADAM8;PPARGC1A;TYRO3
regulation of small GTPase mediated signal transduction (GO:0051056),0.4746904786130607,0.8113059031457751,0.992,0.984532471035468,141,42,STARD8;FAM13A;PLCE1;SLIT2;AKAP13;ABR;RASGRF1;TIAM1;ARHGAP28;CDC42;TIAM2;ARHGAP19;RHOU;ARHGAP21;RHOA;ARHGAP39;ARHGEF3;ARHGDIB;ARHGAP33;GDI2;ARHGEF9;NET1;DEPDC1B;RHOBTB1;FOXM1;ARHGAP26;CHN2;CGNL1;ARHGAP11A;ARHGAP22;ARHGAP18;RHOJ;RACGAP1;STARD13;RHOT1;OPHN1;VAV2;ARHGEF4;NCOA3;TRIO;ARHGAP24;ECT2,STARD8;FAM13A;PLCE1;SLIT2;AKAP13;ABR;RASGRF1;TIAM1;ARHGAP28;CDC42;TIAM2;ARHGAP19;RHOU;ARHGAP21;RHOA
ephrin receptor signaling pathway (GO:0048013),0.4849678406247531,0.8109931342017795,0.979,0.9847078088335213,83,25,EPHB6;AP2B1;APH1A;YES1;ARPC5;EPHA4;CRK;TIAM1;CDC42;PTPN11;PAK1;ARPC3;RHOA;ACTR3;ARPC2;ROCK2;MYL12A;AP2M1;SIPA1L1;EPHA5;RASA1;VAV2;EPHB2;ANKS1A;PTK2,EPHB6;AP2B1;APH1A;YES1;ARPC5;EPHA4;CRK;TIAM1;CDC42;PTPN11;PAK1;ARPC3
